url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,65,29
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,17,4
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,14,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,14,3
/jgehrcke/covid-19-germany-gae/find/master,5,3
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,4,3
/jgehrcke/covid-19-germany-gae/tree/master/geodata,4,2
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rl-crowdsource-by-state.csv,3,2
/jgehrcke/covid-19-germany-gae/tree/master/examples,3,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,3,1
