url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,100,52
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,24,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,19,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,16,5
/jgehrcke/covid-19-germany-gae/tree/master/more-data,12,7
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,8,6
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,7,4
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rl-by-ags.csv,6,4
/jgehrcke/covid-19-germany-gae/find/master,5,3
/jgehrcke/covid-19-germany-gae/tree/master/examples,5,3
