url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,95,39
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,34,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,26,9
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,17,4
/jgehrcke/covid-19-germany-gae/tree/master/examples,12,8
/jgehrcke/covid-19-germany-gae/find/master,12,4
/jgehrcke/covid-19-germany-gae/tree/master/geodata,11,5
/jgehrcke/covid-19-germany-gae/tree/master/more-data,11,5
/jgehrcke/covid-19-germany-gae/tree/master/gae,10,4
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,8,3
