url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,114,28
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,20,4
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,15,3
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,9,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,6,4
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,4,3
/jgehrcke/covid-19-germany-gae/tree/master/examples,3,3
/jgehrcke/covid-19-germany-gae/tree/master/geodata,3,3
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,3,2
/jgehrcke/covid-19-germany-gae/commits/master,3,1
