url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,10,9
/jgehrcke/covid-19-germany-gae/blob/master/README.md,7,2
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,5,4
/jgehrcke/covid-19-germany-gae/tree/jp/add-population-data,5,1
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,4,4
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,4,3
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,3,2
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,3,2
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rl-crowdsource-by-ags.csv,3,2
/jgehrcke/covid-19-germany-gae/tree/master/geodata,3,1
