url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,27,9
/jgehrcke/covid-19-germany-gae,20,14
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,6,2
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,4,2
/jgehrcke/covid-19-germany-gae/tree/master/examples,4,2
/jgehrcke/covid-19-germany-gae/tree/master/more-data,4,1
/jgehrcke/covid-19-germany-gae/tree/master,3,2
/jgehrcke/covid-19-germany-gae/blame/b9be1d8dfb3947b654edc9606cc6619dcdef9942/deaths-rki-by-state.csv,3,1
/jgehrcke/covid-19-germany-gae/blame/master/deaths-rki-by-state.csv,3,1
/jgehrcke/covid-19-germany-gae/commits,3,1
