url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae/tree/master,41,2
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,39,19
/jgehrcke/covid-19-germany-gae/tree/master/tools,31,2
/jgehrcke/covid-19-germany-gae/tree/master/geodata,29,3
/jgehrcke/covid-19-germany-gae/tree/master/plots,20,1
/jgehrcke/covid-19-germany-gae/blob/master/tools/heatmap.py,17,2
/jgehrcke/covid-19-germany-gae/tree/master/gae,15,1
/jgehrcke/covid-19-germany-gae,11,7
/jgehrcke/covid-19-germany-gae/tree/master/lib,10,1
/jgehrcke/covid-19-germany-gae/tree/master/more-data,8,3
