time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-03-30 00:00:00+00:00,,,1,1
2021-03-31 00:00:00+00:00,15.0,8.0,90,19
2021-04-01 00:00:00+00:00,17.0,9.0,120,20
2021-04-02 00:00:00+00:00,11.0,6.0,34,15
2021-04-03 00:00:00+00:00,17.0,8.0,93,24
2021-04-04 00:00:00+00:00,14.0,7.0,62,12
2021-04-05 00:00:00+00:00,20.0,8.0,79,19
2021-04-06 00:00:00+00:00,14.0,9.0,187,21
2021-04-07 00:00:00+00:00,16.0,10.0,65,17
2021-04-08 00:00:00+00:00,12.0,6.0,69,15
2021-04-09 00:00:00+00:00,20.0,12.0,55,20
2021-04-10 00:00:00+00:00,15.0,11.0,93,17
2021-04-11 00:00:00+00:00,17.0,8.0,79,14
2021-04-12 00:00:00+00:00,17.0,11.0,129,15
2021-04-13 00:00:00+00:00,12.0,7.0,87,19
