url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,69,24
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,17,4
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,14,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,13,6
/jgehrcke/covid-19-germany-gae/find/master,6,3
/jgehrcke/covid-19-germany-gae/tree/master/more-data,5,4
/jgehrcke/covid-19-germany-gae/tree/master/geodata,5,2
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,3,3
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rl-crowdsource-by-state.csv,3,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,3,1
