url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,104,51
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,33,13
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,21,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,21,5
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,14,2
/jgehrcke/covid-19-germany-gae/issues,13,6
/jgehrcke/covid-19-germany-gae/tree/master/more-data,11,7
/jgehrcke/covid-19-germany-gae/tree/master/examples,10,7
/jgehrcke/covid-19-germany-gae/tree/master/geodata,7,4
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,6,5
