time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-25 00:00:00+00:00,17,13,74,21
2021-05-26 00:00:00+00:00,13,9,95,25
2021-05-27 00:00:00+00:00,13,8,82,23
2021-05-28 00:00:00+00:00,15,11,69,22
2021-05-29 00:00:00+00:00,13,8,18,16
2021-05-30 00:00:00+00:00,13,7,31,13
2021-05-31 00:00:00+00:00,14,10,100,13
2021-06-01 00:00:00+00:00,16,10,155,33
2021-06-02 00:00:00+00:00,13,8,114,21
2021-06-03 00:00:00+00:00,12,8,51,19
2021-06-04 00:00:00+00:00,12,8,73,19
2021-06-05 00:00:00+00:00,15,9,31,11
2021-06-06 00:00:00+00:00,13,9,39,11
2021-06-07 00:00:00+00:00,15,10,93,22
