url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,297,121
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,58,26
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,56,25
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,29,13
/jgehrcke/covid-19-germany-gae/tree/master/more-data,26,10
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,23,16
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,18,6
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,17,10
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,17,7
/jgehrcke/covid-19-germany-gae/find/master,13,9
