url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,20,19
/jgehrcke/covid-19-germany-gae/releases,9,1
/jgehrcke/covid-19-germany-gae/pulls,6,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,5,4
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,3,3
/jgehrcke/covid-19-germany-gae/tree/master/geodata,3,2
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,2,2
/jgehrcke/covid-19-germany-gae/issues,2,2
/jgehrcke/covid-19-germany-gae/tree/master/examples,2,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,2,1
