time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-02-15 00:00:00+00:00,17,10,102,22
2021-02-16 00:00:00+00:00,17,13,84,27
2021-02-17 00:00:00+00:00,17,11,78,17
2021-02-18 00:00:00+00:00,9,4,122,21
2021-02-19 00:00:00+00:00,9,5,69,22
2021-02-20 00:00:00+00:00,10,5,107,17
2021-02-21 00:00:00+00:00,13,8,63,19
2021-02-22 00:00:00+00:00,10,6,62,21
2021-02-23 00:00:00+00:00,10,5,55,15
2021-02-24 00:00:00+00:00,9,5,151,18
2021-02-25 00:00:00+00:00,10,6,102,25
2021-02-26 00:00:00+00:00,9,5,198,32
2021-02-27 00:00:00+00:00,8,4,94,14
2021-02-28 00:00:00+00:00,10,5,78,16
