url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,111,39
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,35,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,25,9
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,20,6
/jgehrcke/covid-19-germany-gae/tree/master/more-data,14,6
/jgehrcke/covid-19-germany-gae/tree/master/examples,13,8
/jgehrcke/covid-19-germany-gae/tree/master/geodata,11,5
/jgehrcke/covid-19-germany-gae/find/master,11,4
/jgehrcke/covid-19-germany-gae/tree/master/gae,10,4
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,7,4
