url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,177,90
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,36,19
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,19,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,18,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,17,9
/jgehrcke/covid-19-germany-gae/issues,14,5
/jgehrcke/covid-19-germany-gae/find/master,10,6
/jgehrcke/covid-19-germany-gae/tree/master/geodata,9,7
/jgehrcke/covid-19-germany-gae/tree/master/more-data,9,5
/jgehrcke/covid-19-germany-gae/tree/master/gae,8,7
