time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-03 00:00:00+00:00,12,8,51,19
2021-06-04 00:00:00+00:00,12,8,73,19
2021-06-05 00:00:00+00:00,15,9,31,11
2021-06-06 00:00:00+00:00,13,9,39,11
2021-06-07 00:00:00+00:00,15,10,94,22
2021-06-08 00:00:00+00:00,12,8,26,14
2021-06-09 00:00:00+00:00,15,10,48,15
2021-06-10 00:00:00+00:00,13,9,39,17
2021-06-11 00:00:00+00:00,12,8,50,13
2021-06-12 00:00:00+00:00,14,10,21,11
2021-06-13 00:00:00+00:00,15,8,26,9
2021-06-14 00:00:00+00:00,12,8,43,17
2021-06-15 00:00:00+00:00,11,7,15,5
2021-06-16 00:00:00+00:00,13,9,39,13
