url_path,views_total,views_unique
/jgehrcke/github-repo-stats,65,50
/jgehrcke/github-repo-stats/wiki/Tutorial,15,10
/jgehrcke/github-repo-stats/blob/9ce0df54a2e4e1be77428b57ff7914fc0defb787/fetch.py,10,1
/jgehrcke/github-repo-stats/tree/main/.github/workflows,6,2
/jgehrcke/github-repo-stats/blob/main/ci.Dockerfile,6,1
/jgehrcke/github-repo-stats/issues,5,4
/jgehrcke/github-repo-stats/tree/main/resources,5,2
/jgehrcke/github-repo-stats/tree/main,4,2
/jgehrcke/github-repo-stats/issues/58,2,2
/jgehrcke/github-repo-stats/pulse,2,2
