time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-03-22 00:00:00+00:00,4.0,3.0,18,2
2021-03-24 00:00:00+00:00,,,2,1
2021-03-26 00:00:00+00:00,,,2,2
2021-03-27 00:00:00+00:00,,,11,1
2021-03-28 00:00:00+00:00,,,22,2
2021-03-29 00:00:00+00:00,,,3,3
2021-03-30 00:00:00+00:00,,,10,4
2021-03-31 00:00:00+00:00,1.0,1.0,5,1
2021-04-01 00:00:00+00:00,,,34,2
2021-04-02 00:00:00+00:00,,,14,2
2021-04-03 00:00:00+00:00,,,1,1
2021-04-04 00:00:00+00:00,,,5,2
