url_path,views_total,views_unique
/jgehrcke/github-repo-stats,113,72
/jgehrcke/github-repo-stats/wiki/Tutorial,16,13
/jgehrcke/github-repo-stats/issues,10,5
/jgehrcke/github-repo-stats/blob/main/fetch.py,5,3
/jgehrcke/github-repo-stats/blob/main/base.Dockerfile,4,2
/jgehrcke/github-repo-stats/issues/62,3,3
/jgehrcke/github-repo-stats/issues/64,3,3
/jgehrcke/github-repo-stats/releases,3,3
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,2,2
/jgehrcke/github-repo-stats/issues/66,2,2
