url_path,views_total,views_unique
/jgehrcke/github-repo-stats,166,97
/jgehrcke/github-repo-stats/issues,26,6
/jgehrcke/github-repo-stats/issues/49,15,6
/jgehrcke/github-repo-stats/pull/51,8,3
/jgehrcke/github-repo-stats/pulls,8,2
/jgehrcke/github-repo-stats/issues/50,7,5
/jgehrcke/github-repo-stats/blob/main/fetch.py,4,3
/jgehrcke/github-repo-stats/blob/074445ed37842074a09253bb2d638b96a613cf5d/fetch.py,4,1
/jgehrcke/github-repo-stats/tree/main/resources,3,3
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,3,2
