url_path,views_total,views_unique
/jgehrcke/github-repo-stats,107,63
/jgehrcke/github-repo-stats/commits/main,26,2
/jgehrcke/github-repo-stats/wiki/Tutorial,24,16
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,12,3
/jgehrcke/github-repo-stats/tree/main/.github/workflows,11,2
/jgehrcke/github-repo-stats/issues,9,4
/jgehrcke/github-repo-stats/blob/2387abdb09c714236860ee088c97963665e131a7/pdf.py,6,2
/jgehrcke/github-repo-stats/blob/main/Dockerfile,6,2
/jgehrcke/github-repo-stats/actions,5,2
/jgehrcke/github-repo-stats/commits,5,1
