url_path,views_total,views_unique
/jgehrcke/github-repo-stats,38,23
/jgehrcke/github-repo-stats/wiki/Tutorial,6,4
/jgehrcke/github-repo-stats/releases,4,1
/jgehrcke/github-repo-stats/issues/66,2,2
/jgehrcke/github-repo-stats/blob/main/resources/template.html,2,1
/jgehrcke/github-repo-stats/blob/main/resources/github-markdown.css,1,1
/jgehrcke/github-repo-stats/forks,1,1
/jgehrcke/github-repo-stats/releases/tag/v1.4.2,1,1
/jgehrcke/github-repo-stats/tags,1,1
/jgehrcke/github-repo-stats/tree/main/resources,1,1
