time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-04-03 00:00:00+00:00,,,1,1
2021-04-04 00:00:00+00:00,,,5,2
2021-04-05 00:00:00+00:00,,,1,1
2021-04-06 00:00:00+00:00,1.0,1.0,4,3
2021-04-07 00:00:00+00:00,1.0,1.0,17,3
2021-04-08 00:00:00+00:00,,,10,7
2021-04-09 00:00:00+00:00,,,2,1
2021-04-10 00:00:00+00:00,,,4,1
2021-04-11 00:00:00+00:00,,,36,4
2021-04-12 00:00:00+00:00,1.0,1.0,7,1
2021-04-13 00:00:00+00:00,,,6,1
2021-04-14 00:00:00+00:00,10.0,3.0,116,13
2021-04-15 00:00:00+00:00,9.0,4.0,46,6
2021-04-16 00:00:00+00:00,1.0,1.0,21,5
