url_path,views_total,views_unique
/jgehrcke/github-repo-stats,61,42
/jgehrcke/github-repo-stats/wiki/Tutorial,16,9
/jgehrcke/github-repo-stats/tree/main/resources,6,2
/jgehrcke/github-repo-stats/blob/main/README.md,3,1
/jgehrcke/github-repo-stats/tree/main,2,2
/jgehrcke/github-repo-stats/blob/main/action.yml,2,1
/jgehrcke/github-repo-stats/blob/main/analyze.py,2,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,2,1
/jgehrcke/github-repo-stats/blob/main/fetch.py,2,1
/jgehrcke/github-repo-stats/graphs/code-frequency,2,1
