url_path,views_total,views_unique
/jgehrcke/github-repo-stats,74,49
/jgehrcke/github-repo-stats/wiki/Tutorial,21,11
/jgehrcke/github-repo-stats/pulls,14,5
/jgehrcke/github-repo-stats/issues,5,2
/jgehrcke/github-repo-stats/commit/41ccbdec95871603491c833a17596163f2e17ed6,4,2
/jgehrcke/github-repo-stats/commit/902b0c185acb756b3c2ab1570d00f5fe4ba800c5,4,2
/jgehrcke/github-repo-stats/pull/94/files,3,1
/jgehrcke/github-repo-stats/blob/main/Makefile,2,2
/jgehrcke/github-repo-stats/blob/main/fetch.py,2,2
/jgehrcke/github-repo-stats/blob/main/pdf.py,2,2
