time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-03-28 00:00:00+00:00,,,3,1
2021-03-29 00:00:00+00:00,,,3,3
2021-03-30 00:00:00+00:00,,,10,4
2021-03-31 00:00:00+00:00,1.0,1.0,5,1
2021-04-01 00:00:00+00:00,,,34,2
2021-04-02 00:00:00+00:00,,,14,2
2021-04-03 00:00:00+00:00,,,1,1
2021-04-04 00:00:00+00:00,,,5,2
2021-04-05 00:00:00+00:00,,,1,1
2021-04-06 00:00:00+00:00,1.0,1.0,4,3
2021-04-07 00:00:00+00:00,1.0,1.0,17,3
2021-04-08 00:00:00+00:00,,,10,7
2021-04-09 00:00:00+00:00,,,2,1
2021-04-10 00:00:00+00:00,,,4,1
2021-04-11 00:00:00+00:00,,,36,4
