time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-29 00:00:00+00:00,3.0,2.0,11,6
2023-05-30 00:00:00+00:00,1.0,1.0,16,9
2023-05-31 00:00:00+00:00,3.0,2.0,3,3
2023-06-01 00:00:00+00:00,1.0,1.0,20,10
2023-06-02 00:00:00+00:00,2.0,1.0,6,3
2023-06-03 00:00:00+00:00,,,11,7
2023-06-04 00:00:00+00:00,,,2,2
2023-06-05 00:00:00+00:00,4.0,3.0,10,7
2023-06-06 00:00:00+00:00,,,39,12
2023-06-07 00:00:00+00:00,4.0,2.0,25,6
2023-06-08 00:00:00+00:00,1.0,1.0,42,8
2023-06-09 00:00:00+00:00,2.0,1.0,31,4
2023-06-10 00:00:00+00:00,4.0,2.0,3,2
2023-06-11 00:00:00+00:00,,,4,2
